,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,time_diff,week,corr_z_outlier,LOF_status,month
14364535,164,2023-06-28 11:39:08+00:00,51.2188163,5.4363707,36.0,34.0,241.0,244.0,852.0,872.0,83.0,81.0,81.0,81.0,59.0,26,corr_ok,lof_ok,June
4779694,116,2023-02-24 07:13:09+00:00,51.0404652,3.6929792,38.0,42.0,0.0,3.0,0.0,0.0,78.0,76.0,81.0,79.0,56.0,8,corr_ok,lof_ok,February
7452785,164,2023-07-08 03:53:05+00:00,51.215254,4.4208544,32.0,34.0,231.0,234.0,794.0,803.0,81.0,80.0,79.0,78.0,60.0,27,corr_ok,lof_ok,July
924396,123,2023-03-18 21:42:24+00:00,51.1480802,5.2082138,37.0,33.0,362.0,369.0,1966.0,1971.0,78.0,80.0,82.0,84.0,60.0,11,corr_ok,lof_ok,March
7101710,116,2023-03-01 20:54:26+00:00,50.7425574,3.603282,17.0,35.0,207.0,172.0,808.0,800.0,77.0,77.0,81.0,82.0,8.0,9,corr_ok,lof_ok,March
10349046,164,2023-08-17 23:56:41+00:00,50.9360341,5.3122362,25.0,31.0,255.0,258.0,799.0,803.0,80.0,77.0,70.0,71.0,60.0,33,corr_ok,lof_ok,August
2292214,116,2023-09-07 01:50:21+00:00,50.854853,3.6057786,28.0,29.0,313.0,265.0,795.0,797.0,62.0,58.0,54.0,51.0,50.0,36,corr_ok,lof_ok,September
1931999,164,2023-02-07 04:30:44+00:00,51.1528723,4.6257681,19.0,7.0,217.0,210.0,1171.0,794.0,83.0,81.0,79.0,79.0,63.0,6,corr_ok,lof_ok,February
2733407,116,2023-06-07 02:53:59+00:00,51.1706828,3.5899804,35.0,34.0,334.0,165.0,1356.0,835.0,85.0,83.0,90.0,89.0,56.0,23,corr_ok,lof_ok,June
8234153,123,2023-02-01 05:25:26+00:00,51.1636174,4.7186768,37.0,29.0,369.0,369.0,1934.0,1933.0,77.0,78.0,75.0,81.0,61.0,5,corr_ok,lof_ok,February
13537575,164,2023-05-16 02:14:25+00:00,51.1905558,5.1124722,11.0,13.0,234.0,227.0,800.0,802.0,82.0,81.0,77.0,79.0,59.0,20,corr_ok,lof_ok,May
16659174,116,2023-02-28 06:12:21+00:00,50.8152509,3.8280079,33.0,43.0,369.0,172.0,1495.0,836.0,81.0,77.0,85.0,82.0,1.0,9,corr_ok,lof_ok,February
17679111,116,2023-05-07 10:03:42+00:00,50.8506662,3.600614,35.0,37.0,203.0,172.0,798.0,793.0,80.0,78.0,87.0,83.0,61.0,18,corr_ok,lof_ok,May
13591940,116,2023-09-04 14:00:38+00:00,50.9394824,4.0470917,41.0,38.0,300.0,331.0,945.0,1279.0,81.0,78.0,81.0,77.0,58.0,36,corr_ok,lof_ok,September
3669349,164,2023-02-28 13:33:50+00:00,51.0892247,5.2346633,29.0,40.0,379.0,365.0,1497.0,1499.0,83.0,85.0,85.0,86.0,252.0,9,corr_ok,lof_ok,February
8130217,116,2023-03-27 17:33:06+00:00,50.769226,3.8721062,7.0,6.0,0.0,24.0,0.0,0.0,7.0,5.0,9.0,5.0,9.0,13,corr_ok,lof_ok,March
6625260,123,2023-04-08 08:47:31+00:00,50.9440933,5.3210373,37.0,35.0,189.0,182.0,816.0,816.0,79.0,82.0,84.0,85.0,59.0,14,corr_ok,lof_ok,April
10795275,116,2023-06-06 05:58:49+00:00,51.1805098,3.5755351,27.0,45.0,196.0,165.0,787.0,796.0,81.0,77.0,88.0,82.0,52.0,23,corr_ok,lof_ok,June
7295400,164,2023-08-27 08:57:32+00:00,51.1691417,4.9903558,28.0,38.0,207.0,203.0,804.0,800.0,83.0,85.0,85.0,89.0,59.0,34,corr_ok,lof_ok,August
4290776,116,2023-08-20 22:07:57+00:00,51.0156702,3.774153,29.0,32.0,262.0,203.0,802.0,805.0,72.0,70.0,65.0,62.0,60.0,33,corr_ok,lof_ok,August
8494971,164,2023-08-22 05:23:52+00:00,51.0983061,5.2365826,35.0,0.0,281.0,0.0,1061.0,0.0,84.0,0.0,81.0,81.5,20.0,34,corr_outlier,lof_ok,August
6286133,116,2023-04-28 06:30:28+00:00,50.9066308,3.9196138,36.0,20.0,196.0,17.0,805.0,0.0,80.0,16.0,84.0,20.0,42.0,17,corr_outlier,lof_ok,April
531897,116,2023-05-17 13:02:40+00:00,50.9482744,4.0284471,21.0,27.0,244.0,203.0,804.0,804.0,75.0,71.0,73.0,70.0,1.0,20,corr_ok,lof_ok,May
6584692,116,2023-06-27 15:45:31+00:00,50.9827439,3.8029994,42.0,41.0,196.0,165.0,801.0,812.0,87.0,85.0,89.0,87.0,8.0,26,corr_ok,lof_ok,June
10544632,116,2023-06-09 13:59:43+00:00,51.015743,3.774142,36.0,41.0,217.0,175.0,802.0,802.0,80.0,77.0,77.0,74.0,6.0,23,corr_ok,lof_ok,June
5056573,116,2023-05-26 13:39:22+00:00,50.9489973,4.0282289,23.0,32.0,248.0,203.0,797.0,798.0,73.0,71.0,69.0,65.0,7.0,21,corr_ok,lof_ok,May
3226988,116,2023-03-31 14:13:41+00:00,50.7692221,3.872119,11.0,10.0,0.0,17.0,0.0,0.0,10.0,8.0,12.0,10.0,1.0,13,corr_ok,lof_ok,March
15772514,123,2023-03-26 15:55:39+00:00,51.190616,5.1149082,28.0,29.0,203.0,203.0,798.0,800.0,76.0,80.0,81.0,83.0,59.0,12,corr_ok,lof_ok,March
16201624,123,2023-05-16 16:00:22+00:00,51.2155414,4.4213851,39.0,36.0,213.0,224.0,799.0,801.0,75.0,81.0,76.0,82.0,33.0,20,corr_ok,lof_ok,May
13959478,116,2023-03-23 17:49:42+00:00,50.7744001,3.8729534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,82.0,1.0,12,corr_ok,lof_ok,March
17294600,116,2023-03-21 17:34:08+00:00,50.8513489,3.6014223,38.0,41.0,210.0,172.0,804.0,793.0,80.0,77.0,84.0,83.0,14.0,12,corr_ok,lof_ok,March
8375822,164,2023-08-25 08:16:54+00:00,51.1880315,4.8378616,34.0,37.0,213.0,217.0,801.0,800.0,81.0,79.0,82.0,82.0,59.0,34,corr_ok,lof_ok,August
9299304,123,2023-02-06 21:06:07+00:00,50.9307913,5.3274701,15.0,13.0,227.0,210.0,801.0,801.0,70.0,76.0,71.0,78.0,60.0,6,corr_ok,lof_ok,February
13095020,116,2023-08-23 09:43:46+00:00,50.9235203,3.6423359,47.0,41.0,200.0,162.0,961.0,833.0,85.0,85.0,91.0,92.0,56.0,34,corr_ok,lof_ok,August
12611654,164,2023-07-28 00:34:24+00:00,51.1906305,5.1130543,23.0,22.0,341.0,372.0,796.0,798.0,65.0,60.0,52.0,53.0,59.0,30,corr_ok,lof_ok,July
13102397,116,2023-08-21 10:21:11+00:00,50.8242059,3.6121089,44.0,40.0,351.0,282.0,1500.0,1497.0,87.0,85.0,90.0,90.0,9.0,34,corr_ok,lof_ok,August
11065222,116,2023-09-06 04:33:22+00:00,50.7744296,3.8728305,26.0,34.0,220.0,175.0,792.0,798.0,79.0,77.0,79.0,78.0,7.0,36,corr_ok,lof_ok,September
9582057,116,2023-09-11 05:51:35+00:00,50.8965233,3.8081708,37.0,46.0,196.0,165.0,795.0,797.0,82.0,83.0,86.0,84.0,1.0,37,corr_ok,lof_ok,September
13413254,116,2023-05-05 07:06:05+00:00,51.0159102,3.7748205,49.0,52.0,0.0,0.0,0.0,0.0,78.0,76.0,82.0,80.0,2.0,18,corr_ok,lof_ok,May
6556967,164,2023-02-19 01:18:27+00:00,51.1905479,5.1124422,18.0,23.0,293.0,293.0,794.0,798.0,72.0,70.0,64.0,63.0,9.0,7,corr_ok,lof_ok,February
1984159,116,2023-01-30 15:20:36+00:00,51.0390606,3.6959274,19.0,14.0,213.0,182.0,795.0,792.0,78.0,77.0,80.0,78.0,11.0,5,corr_ok,lof_ok,January
16073886,164,2023-07-31 10:07:14+00:00,51.1905416,5.1140679,30.0,38.0,238.0,207.0,799.0,802.0,82.0,81.0,77.0,86.0,60.0,31,corr_ok,lof_outlier,July
15913197,116,2023-02-21 04:20:42+00:00,50.7742648,3.8729062,15.0,24.0,262.0,189.0,806.0,804.0,70.0,72.0,66.0,66.0,53.0,8,corr_ok,lof_outlier,February
5643591,116,2023-06-07 17:06:12+00:00,50.7740723,3.8729834,40.0,42.0,213.0,175.0,799.0,798.0,78.0,77.0,80.0,77.0,60.0,23,corr_ok,lof_ok,June
6840194,123,2023-03-08 04:08:17+00:00,51.2408471,5.4847203,35.0,33.0,448.0,345.0,1556.0,1391.0,63.0,82.0,0.0,81.0,63.0,10,corr_outlier,lof_ok,March
14754287,164,2023-06-16 07:24:20+00:00,51.1906383,5.1141005,29.0,34.0,244.0,241.0,798.0,795.0,81.0,80.0,77.0,78.0,60.0,24,corr_ok,lof_ok,June
214322,116,2023-03-16 07:19:19+00:00,50.9873754,3.8027981,22.0,40.0,196.0,169.0,799.0,800.0,79.0,78.0,84.0,80.0,12.0,11,corr_ok,lof_ok,March
1176620,116,2023-02-08 06:02:11+00:00,51.0347693,3.688021,18.0,33.0,382.0,348.0,1914.0,1911.0,80.0,78.0,83.0,81.0,12.0,6,corr_ok,lof_ok,February
12731083,123,2023-03-28 19:38:16+00:00,51.2148336,5.401179,47.0,39.0,362.0,362.0,1867.0,1851.0,83.0,84.0,79.0,83.0,60.0,13,corr_ok,lof_ok,March
899271,116,2023-06-22 10:57:32+00:00,51.0352047,3.713061,40.0,40.0,224.0,175.0,800.0,793.0,80.0,78.0,83.0,81.0,44.0,25,corr_ok,lof_outlier,June
5967220,116,2023-06-13 21:26:19+00:00,50.7704572,3.8721072,40.0,43.0,207.0,172.0,803.0,796.0,80.0,77.0,83.0,81.0,3.0,24,corr_ok,lof_ok,June
8364229,164,2023-08-17 18:54:31+00:00,51.1907863,5.1148458,25.0,34.0,244.0,238.0,802.0,797.0,81.0,80.0,77.0,78.0,30.0,33,corr_ok,lof_ok,August
2135853,164,2023-07-19 07:46:41+00:00,51.1662557,5.1705455,37.0,37.0,417.0,393.0,1497.0,1498.0,84.0,83.0,85.0,86.0,61.0,29,corr_ok,lof_ok,July
11342925,116,2023-08-12 17:38:25+00:00,50.8266406,3.6109661,45.0,48.0,334.0,286.0,1622.0,1642.0,86.0,86.0,87.0,87.0,57.0,32,corr_ok,lof_ok,August
922785,123,2023-03-04 05:03:56+00:00,51.2338083,5.4397074,30.0,24.0,286.0,227.0,817.0,839.0,65.0,82.0,0.0,82.0,61.0,9,corr_outlier,lof_outlier,March
2762451,116,2023-06-16 04:17:41+00:00,50.8568562,3.8108634,38.0,41.0,355.0,289.0,1515.0,1497.0,85.0,84.0,88.0,87.0,10.0,24,corr_ok,lof_ok,June
13101939,164,2023-08-18 18:50:04+00:00,51.2459574,5.5404954,35.0,40.0,220.0,207.0,796.0,801.0,82.0,80.0,82.0,82.0,59.0,33,corr_ok,lof_ok,August
4690704,123,2023-03-07 20:59:09+00:00,51.2159021,4.4207172,14.0,11.0,251.0,213.0,795.0,793.0,67.0,78.0,0.0,77.0,59.0,10,corr_outlier,lof_ok,March
14112707,123,2023-04-21 20:32:41+00:00,51.1845567,4.4456971,42.0,38.0,414.0,389.0,1500.0,1497.0,75.0,84.0,75.0,84.0,60.0,16,corr_ok,lof_ok,April
9647931,116,2023-05-06 04:16:16+00:00,50.8541449,3.6048753,18.0,22.0,310.0,251.0,799.0,803.0,63.0,59.0,56.0,52.0,14.0,18,corr_ok,lof_ok,May
16502966,164,2023-03-31 15:49:03+00:00,51.1923796,4.4034649,18.0,14.0,239.66666666666663,161.66666666666666,802.0,531.6666666666666,82.0,53.333333333333336,77.0,78.0,10.0,13,corr_ok,lof_ok,March
10230205,123,2023-03-15 18:43:48+00:00,51.1713898,4.8024595,40.0,34.0,231.0,186.0,801.0,800.0,72.0,81.0,71.0,84.0,60.0,11,corr_ok,lof_ok,March
16837417,164,2023-07-19 03:56:39+00:00,51.1906375,5.1147981,32.0,35.0,231.0,234.0,794.0,800.0,82.0,79.0,82.0,83.0,61.0,29,corr_ok,lof_ok,July
1388905,164,2023-05-10 15:38:25+00:00,51.0358234,5.3076757,34.0,37.0,196.0,213.0,802.0,808.0,83.0,81.0,84.0,86.0,61.0,19,corr_ok,lof_ok,May
6217225,164,2023-08-27 21:22:01+00:00,51.2125577,5.3378827,31.0,0.0,372.0,341.0,1908.0,0.0,86.0,0.0,84.0,87.0,11.0,34,corr_outlier,lof_ok,August
14974435,164,2023-02-27 20:35:21+00:00,51.1904932,5.1132099,7.0,21.0,238.0,234.0,800.0,801.0,81.0,80.0,76.0,75.0,60.0,9,corr_ok,lof_ok,February
16257893,116,2023-09-01 05:17:21+00:00,51.0229759,3.7591429,41.0,46.0,213.0,303.0,926.0,1776.0,87.0,87.0,94.0,92.0,59.0,35,corr_ok,lof_ok,September
6605389,164,2023-07-30 14:23:47+00:00,51.1664227,4.7564857,50.0,21.0,389.0,188.0,1900.0,1887.5,85.0,42.5,82.5,84.0,40.0,30,corr_outlier,lof_ok,July
6035336,164,2023-08-29 04:58:31+00:00,51.1904978,5.1132307,17.0,9.0,237.5,119.0,800.5,399.0,82.0,40.0,79.0,79.5,10.0,35,corr_ok,lof_ok,August
3613558,116,2023-02-21 07:09:46+00:00,50.8021533,3.8533857,35.0,42.0,193.0,165.0,801.0,791.0,84.0,82.0,83.0,82.0,7.0,8,corr_ok,lof_ok,February
1093554,116,2023-03-03 05:35:29+00:00,50.8530058,3.6034306,8.0,31.0,234.0,179.0,927.0,845.0,80.0,78.0,82.0,80.0,5.0,9,corr_ok,lof_outlier,March
12428841,164,2023-07-06 14:47:12+00:00,51.1836784,4.8570418,37.0,0.0,348.0,0.0,1308.0,1299.0,83.0,82.0,81.0,79.0,10.0,27,corr_outlier,lof_outlier,July
7491004,116,2023-05-05 06:05:55+00:00,50.9758929,3.797227,42.0,43.0,351.0,289.0,1496.0,1499.0,90.0,86.0,95.0,91.0,52.0,18,corr_ok,lof_ok,May
15888050,116,2023-03-21 14:35:00+00:00,50.8606629,3.6136626,30.0,37.0,341.0,269.0,1276.0,1259.0,85.0,82.0,86.0,82.0,53.0,12,corr_ok,lof_ok,March
6256654,164,2023-08-18 20:36:07+00:00,51.1597119,4.6662353,40.66666666666666,42.0,390.3333333333333,373.3333333333333,1633.6666666666667,1109.6666666666667,83.0,81.33333333333333,81.33333333333333,82.66666666666667,9.0,33,corr_ok,lof_ok,August
15965959,164,2023-01-28 15:52:05+00:00,51.1699401,4.9477426,41.0,26.0,393.0,365.0,1907.0,1911.0,82.0,82.0,82.0,83.0,61.0,4,corr_ok,lof_ok,January
5323389,123,2023-05-18 11:58:39+00:00,51.1905034,5.1141019,35.0,37.0,355.0,320.0,1300.0,1126.0,78.0,82.0,77.0,83.0,61.0,20,corr_ok,lof_ok,May
15721463,164,2023-06-21 21:39:49+00:00,50.9364725,5.3067186,30.0,30.0,227.0,3.0,802.0,0.0,82.0,30.0,77.0,26.0,60.0,25,corr_outlier,lof_outlier,June
14528267,116,2023-03-27 17:35:07+00:00,50.7692442,3.8721028,7.0,6.0,0.0,24.0,0.0,0.0,7.0,5.0,11.0,4.0,9.0,13,corr_ok,lof_outlier,March
3298989,116,2023-08-07 22:28:10+00:00,51.0161585,3.7730131,22.0,22.0,327.0,269.0,796.0,799.0,60.0,57.0,54.0,49.0,58.0,32,corr_ok,lof_ok,August
16985689,164,2023-07-22 20:43:44+00:00,51.1822027,4.8314069,26.0,36.0,369.0,362.0,1311.0,1356.0,85.0,82.0,84.0,84.0,50.0,29,corr_ok,lof_ok,July
1657771,164,2023-03-26 03:28:55+00:00,51.1906685,5.1128286,13.0,15.0,279.0,269.0,806.0,805.0,76.0,76.0,68.0,71.0,61.0,12,corr_ok,lof_ok,March
11071348,116,2023-09-08 13:47:11+00:00,50.9479281,4.0290742,42.0,40.0,200.0,172.0,802.0,796.0,82.0,82.0,83.0,82.0,11.0,36,corr_ok,lof_ok,September
4045838,164,2023-03-26 12:59:57+00:00,51.1893816,5.1074852,16.0,31.0,410.0,410.0,1502.0,1576.0,82.0,80.0,79.0,81.0,60.0,12,corr_ok,lof_ok,March
1754929,116,2023-05-10 19:23:54+00:00,50.89195405,3.8107779,39.0,42.5,256.5,263.5,1277.0,1325.0,86.0,85.0,88.0,86.5,60.0,19,corr_ok,lof_ok,May
9113925,164,2023-02-25 06:01:17+00:00,51.1904327,5.1135033,17.0,38.0,217.0,213.0,799.0,808.0,83.0,81.0,83.0,84.0,49.0,8,corr_ok,lof_ok,February
5070963,164,2023-05-31 16:16:08+00:00,51.1743537,4.8987373,43.0,44.0,393.0,382.0,1794.0,1815.0,86.0,84.0,89.0,91.0,60.0,22,corr_ok,lof_ok,May
17607023,116,2023-06-08 13:32:55+00:00,51.0380961,3.6975409,40.0,41.0,193.0,175.0,804.0,795.0,87.0,77.0,85.0,78.0,54.0,23,corr_ok,lof_ok,June
15671417,164,2023-04-25 07:02:13+00:00,51.1860074,5.0886711,18.0,25.0,362.0,369.0,1444.0,1471.0,83.0,81.0,79.0,81.0,60.0,17,corr_ok,lof_ok,April
15617275,164,2023-08-10 05:18:51+00:00,51.2137158,5.3698235,33.0,40.0,389.0,389.0,1920.0,1888.0,83.0,82.0,82.0,82.0,60.0,32,corr_ok,lof_ok,August
765764,164,2023-08-02 14:17:20+00:00,51.2997773,4.3640874,23.0,32.0,424.0,396.0,1401.0,1447.0,83.0,81.0,81.0,80.0,63.0,31,corr_ok,lof_ok,August
9044768,116,2023-05-24 13:45:05+00:00,50.9427531,4.0393738,29.0,38.0,213.0,175.0,795.0,794.0,78.0,76.0,77.0,75.0,59.0,21,corr_ok,lof_outlier,May
16718883,116,2023-09-13 04:28:38+00:00,50.935366,3.7784715,39.0,38.0,334.0,303.0,1708.0,1707.0,86.0,84.0,92.0,90.0,43.0,37,corr_ok,lof_ok,September
5313735,123,2023-05-14 20:03:57+00:00,51.050273,5.2365679,42.0,37.0,193.0,203.0,744.0,803.0,83.0,85.0,85.0,87.0,62.0,19,corr_ok,lof_ok,May
9102616,116,2023-02-02 13:55:25+00:00,51.0163737,3.7725324,19.0,11.0,244.0,207.0,783.0,801.0,71.0,68.0,65.0,63.0,58.0,5,corr_ok,lof_ok,February
2903957,164,2023-05-30 09:59:44+00:00,51.1780604,5.0434725,38.0,42.0,410.0,379.0,1973.0,1959.0,82.0,82.0,83.0,88.0,52.0,22,corr_ok,lof_ok,May
7132312,164,2023-03-24 14:39:51+00:00,50.9371801,5.3112894,13.0,12.0,510.0,479.0,799.0,803.0,41.0,41.0,28.0,31.0,60.0,12,corr_ok,lof_ok,March
9509287,164,2023-06-15 06:51:03+00:00,50.9878016,5.3489193,36.0,41.0,386.0,348.0,1512.0,1555.0,83.0,84.0,84.0,89.0,60.0,24,corr_ok,lof_ok,June
12641600,164,2023-02-09 00:02:27+00:00,50.9365454,5.3067383,7.0,6.0,255.0,234.0,797.0,802.0,80.0,80.0,76.0,75.0,60.0,6,corr_ok,lof_ok,February
14312996,116,2023-09-13 04:38:52+00:00,50.8751006,3.8142218,40.0,42.0,186.0,165.0,794.0,796.0,83.0,81.0,87.0,87.0,16.0,37,corr_ok,lof_ok,September
13039098,164,2023-08-25 15:36:44+00:00,51.092933,5.2354599,41.0,0.0,386.0,0.0,1910.0,0.0,85.0,0.0,85.0,89.0,10.0,34,corr_outlier,lof_ok,August
16979741,116,2023-07-12 20:15:46+00:00,51.0026617,3.797232,40.0,37.0,189.0,169.0,792.0,794.0,86.0,80.0,84.0,84.0,55.0,28,corr_ok,lof_ok,July
12187193,164,2023-06-14 15:21:17+00:00,51.1907732,5.1135757,33.0,42.0,244.0,234.0,798.0,800.0,82.0,81.0,75.0,75.0,61.0,24,corr_ok,lof_outlier,June
10002595,123,2023-05-10 05:05:27+00:00,51.1798667,5.0535756,36.0,35.0,358.0,376.0,1871.0,1861.0,79.0,82.0,83.0,87.0,60.0,19,corr_ok,lof_ok,May
13263671,164,2023-07-27 17:33:14+00:00,51.0500546,5.2370607,34.0,41.0,393.0,365.0,1899.0,1918.0,85.0,84.0,85.0,90.0,60.0,30,corr_ok,lof_ok,July
14244793,123,2023-05-10 03:44:25+00:00,51.2125228,5.3369853,40.0,36.0,369.0,382.0,1919.0,1913.0,81.0,83.0,80.0,82.0,60.0,19,corr_ok,lof_ok,May
1745830,116,2023-05-10 17:07:47+00:00,50.7847066,3.8739912,42.0,40.0,320.0,234.0,1290.0,1304.0,85.0,85.0,87.0,86.0,51.0,19,corr_ok,lof_ok,May
13098529,116,2023-08-07 01:41:58+00:00,50.8564573,3.6076735,20.0,30.0,224.0,179.0,796.0,803.0,78.0,77.0,81.0,76.0,2.0,32,corr_ok,lof_ok,August
7767084,116,2023-08-31 14:56:54+00:00,50.7855359,3.8762737,36.0,40.0,341.0,258.0,1377.0,1321.0,84.0,82.0,85.0,83.0,45.0,35,corr_ok,lof_ok,August
11540075,164,2023-03-22 14:43:55+00:00,51.1516711,5.200608,31.0,40.0,396.0,3.0,1947.0,0.0,81.0,32.0,81.0,42.0,60.0,12,corr_outlier,lof_ok,March
12981279,123,2023-03-04 11:53:00+00:00,51.1681443,4.9828972,31.0,33.0,400.0,186.0,1496.0,789.0,73.0,81.0,0.0,83.0,61.0,9,corr_outlier,lof_ok,March
8828180,164,2023-07-11 10:47:05+00:00,51.21553,5.4212858,51.0,42.0,382.0,379.0,1860.0,1916.0,86.0,83.0,85.0,87.0,59.0,28,corr_ok,lof_ok,July
16977705,116,2023-07-22 14:51:14+00:00,51.0167519,3.7716149,23.0,28.0,293.0,238.0,801.0,801.0,67.0,65.0,61.0,57.0,51.0,29,corr_ok,lof_ok,July
11732513,164,2023-06-29 01:15:43+00:00,51.1907633,5.113818,25.0,28.0,248.0,234.0,799.0,799.0,82.0,81.0,77.0,78.0,59.0,26,corr_ok,lof_ok,June
17476855,164,2023-08-08 14:30:59+00:00,51.190773,5.1147957,39.0,26.0,241.0,241.0,799.0,800.0,81.0,79.0,77.0,76.0,61.0,32,corr_ok,lof_ok,August
15166914,164,2023-07-01 04:41:18+00:00,51.1808134,4.8278848,23.0,34.0,217.0,213.0,803.0,804.0,82.0,80.0,81.0,81.0,61.0,26,corr_ok,lof_ok,July
7281438,164,2023-08-05 06:54:47+00:00,51.1906667,5.1149201,35.0,36.0,210.0,213.0,798.0,801.0,82.0,78.0,81.0,81.0,60.0,31,corr_ok,lof_ok,August
9215549,164,2023-03-29 12:45:11+00:00,51.1177222,5.257807,32.0,35.0,220.0,213.0,804.0,798.0,82.0,80.0,82.0,82.0,10.0,13,corr_ok,lof_ok,March
11763334,123,2023-04-08 19:10:44+00:00,51.1741122,4.9013948,35.0,30.0,186.0,182.0,798.0,792.0,82.0,85.0,85.0,88.0,61.0,14,corr_ok,lof_ok,April
5844858,164,2023-09-12 07:22:38+00:00,51.1726823,4.8061828,35.0,40.0,217.0,248.0,797.0,905.0,85.0,83.0,85.0,83.0,60.0,37,corr_ok,lof_ok,September
13919082,116,2023-06-12 07:18:59+00:00,50.8322864,3.8118584,46.0,43.0,310.0,262.0,1466.0,1431.0,85.0,83.0,90.0,87.0,60.0,24,corr_ok,lof_ok,June
10606525,123,2023-05-28 04:17:32+00:00,50.9360979,5.3095914,16.0,13.0,434.0,479.0,805.0,801.0,42.0,40.0,37.0,32.0,60.0,21,corr_ok,lof_ok,May
15205507,116,2023-08-06 13:19:47+00:00,51.0232435,3.7591669,25.0,23.0,238.0,186.0,801.0,799.0,77.0,77.0,74.0,74.0,54.0,31,corr_ok,lof_outlier,August
11051110,116,2023-09-08 09:52:57+00:00,51.0128736,3.7788887,35.0,41.0,196.0,172.0,807.0,802.0,86.0,78.0,82.0,79.0,9.0,36,corr_ok,lof_outlier,September
280125,116,2023-09-05 03:12:57+00:00,50.7749272,3.8732708,22.0,30.0,269.0,203.0,807.0,800.0,70.0,70.0,65.0,64.0,53.0,36,corr_ok,lof_ok,September
5859814,116,2023-03-02 01:40:36+00:00,51.0142991,3.7791442,15.0,28.0,196.0,175.0,802.0,800.0,85.0,76.0,82.0,76.0,12.0,9,corr_ok,lof_ok,March
2438291,164,2023-08-06 17:05:48+00:00,51.2460195,5.5411534,28.0,20.0,238.0,234.0,796.0,798.0,81.0,79.0,76.0,77.0,59.0,31,corr_ok,lof_ok,August
2168746,164,2023-07-22 21:32:52+00:00,51.2364254,5.4422507,28.0,40.0,403.0,386.0,1538.0,1606.0,82.0,80.0,82.0,82.0,60.0,29,corr_ok,lof_ok,July
7011028,116,2023-02-22 04:16:59+00:00,50.8597695,3.8123643,40.0,42.0,372.0,307.0,1498.0,1498.0,85.0,82.0,88.0,87.0,18.0,8,corr_ok,lof_ok,February
6591920,116,2023-06-28 09:59:48+00:00,51.0400179,3.6949501,26.0,30.0,320.0,262.0,802.0,813.0,65.0,62.0,62.0,58.0,60.0,26,corr_ok,lof_ok,June
12164266,116,2023-04-18 06:27:03+00:00,50.8537741,3.6041163,22.0,32.0,231.0,172.0,794.0,793.0,78.0,76.0,81.0,77.0,55.0,16,corr_ok,lof_ok,April
9566279,116,2023-06-22 10:24:54+00:00,51.0153686,3.7760506,41.0,35.0,224.0,175.0,797.0,795.0,78.0,83.0,81.0,82.0,17.0,25,corr_ok,lof_ok,June
15933291,116,2023-02-09 12:42:48+00:00,51.1446069,3.6292355,40.0,34.0,179.0,158.0,815.0,805.0,83.0,86.0,87.0,85.0,58.0,6,corr_ok,lof_outlier,February
10314310,164,2023-02-19 23:28:33+00:00,51.1908089,5.1137778,14.0,41.0,231.0,3.0,797.0,0.0,82.0,27.0,79.0,42.0,60.0,7,corr_outlier,lof_ok,February
16055069,164,2023-06-30 22:13:30+00:00,51.1806547,4.8637537,30.0,39.0,345.0,331.0,1247.0,1251.0,83.0,82.0,79.0,82.0,59.0,26,corr_ok,lof_ok,June
5219361,123,2023-04-09 16:52:54+00:00,51.1677092,4.9737099,38.0,36.0,355.0,351.0,1497.0,1494.0,80.0,81.0,82.0,84.0,60.0,14,corr_ok,lof_ok,April
3142231,123,2023-03-20 06:03:03+00:00,51.1902228,5.1122246,30.0,31.0,200.0,186.0,799.0,807.0,81.0,82.0,82.0,84.0,60.0,12,corr_ok,lof_ok,March
7704375,116,2023-02-15 05:39:28+00:00,50.8715736,3.8151617,38.0,31.0,175.0,162.0,809.0,801.0,87.0,85.0,89.0,89.0,51.0,7,corr_ok,lof_ok,February
15896846,116,2023-02-23 13:36:02+00:00,50.8696192,3.6236345,25.0,42.0,379.0,303.0,1499.0,1500.0,81.0,81.0,87.0,85.0,8.0,8,corr_ok,lof_ok,February
141742,116,2023-06-13 05:55:10+00:00,51.0159209,3.7748025,41.0,46.0,0.0,3.0,0.0,0.0,80.0,78.0,82.0,79.0,5.0,24,corr_ok,lof_ok,June
11229088,116,2023-07-19 20:45:22+00:00,51.0036474,3.7953627,39.0,43.0,355.0,313.0,1915.0,1906.0,86.0,85.0,92.0,92.0,60.0,29,corr_ok,lof_ok,July
12834098,123,2023-02-28 17:26:03+00:00,51.036584,5.2990964,37.0,36.0,193.0,186.0,800.0,808.0,81.0,83.0,0.0,85.0,60.0,9,corr_outlier,lof_ok,February
7364495,123,2023-04-06 14:00:57+00:00,50.9306027,5.3284224,25.0,22.0,227.0,207.0,795.0,799.0,70.0,80.0,71.0,79.0,61.0,14,corr_ok,lof_ok,April
